district,municipality,id,name,detailedLevel,parentIds
braga,vizela,braga/vizela/tagilde-e-vizela-sao-paio-,Tagilde e Vizela (São Paio),parish,[]
braga,vizela,braga/vizela/vizela-santo-adriao-,Vizela (Santo Adrião),parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe,Alfândega da Fé,council,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/agrobom-saldonha-e-vale-pereiro,"Agrobom, Saldonha e Vale Pereiro",parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/alfandega-da-fe,Alfândega da Fé,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/cerejais,Cerejais,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/eucisia-gouveia-e-valverde,"Eucisia, Gouveia e Valverde",parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/ferradosa-e-sendim-da-serra,Ferradosa e Sendim da Serra,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/gebelim-e-soeima,Gebelim e Soeima,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/parada-e-sendim-da-ribeira,Parada e Sendim da Ribeira,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/pombal-e-vales,Pombal e Vales,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/sambade,Sambade,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/vilar-chao,Vilar Chão,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/vilarelhos,Vilarelhos,parish,[]
braganca,alfandega-da-fe,braganca/alfandega-da-fe/vilares-de-vilarica,Vilares de Vilariça,parish,[]
braganca,braganca,braganca/braganca,Bragança,council,[]
braganca,braganca,braganca/braganca/alfaiao,Alfaião,parish,[]
braganca,braganca,braganca/braganca/aveleda-e-rio-de-onor,Aveleda e Rio de Onor,parish,[]
braganca,braganca,braganca/braganca/babe,Babe,parish,[]
braganca,braganca,braganca/braganca/bacal,Baçal,parish,[]
braganca,braganca,braganca/braganca/carragosa,Carragosa,parish,[]
braganca,braganca,braganca/braganca/castrelos-e-carrazedo,Castrelos e Carrazedo,parish,[]
braganca,braganca,braganca/braganca/castro-de-avelas,Castro de Avelãs,parish,[]
braganca,braganca,braganca/braganca/coelhoso,Coelhoso,parish,[]
braganca,braganca,braganca/braganca/donai,Donai,parish,[]
braganca,braganca,braganca/braganca/espinhosela,Espinhosela,parish,[]
braganca,braganca,braganca/braganca/franca,França,parish,[]
braganca,braganca,braganca/braganca/gimonde,Gimonde,parish,[]
braganca,braganca,braganca/braganca/gondesende,Gondesende,parish,[]
braganca,braganca,braganca/braganca/gostei,Gostei,parish,[]
braganca,braganca,braganca/braganca/grijo-de-parada,Grijó de Parada,parish,[]
braganca,braganca,braganca/braganca/izeda-calvelhe-e-paradinha-nova,"Izeda, Calvelhe e Paradinha Nova",parish,[]
braganca,braganca,braganca/braganca/macedo-do-mato,Macedo do Mato,parish,[]
braganca,braganca,braganca/braganca/mos,Mós,parish,[]
braganca,braganca,braganca/braganca/nogueira,Nogueira,parish,[]
braganca,braganca,braganca/braganca/outeiro,Outeiro,parish,[]
braganca,braganca,braganca/braganca/parada-e-failde,Parada e Failde,parish,[]
braganca,braganca,braganca/braganca/paramio,Parâmio,parish,[]
braganca,braganca,braganca/braganca/pinela,Pinela,parish,[]
braganca,braganca,braganca/braganca/quintanilha,Quintanilha,parish,[]
braganca,braganca,braganca/braganca/quintela-de-lampacas,Quintela de Lampaças,parish,[]
braganca,braganca,braganca/braganca/rabal,Rabal,parish,[]
braganca,braganca,braganca/braganca/rebordainhos-e-pombares,Rebordainhos e Pombares,parish,[]
braganca,braganca,braganca/braganca/rebordaos,Rebordãos,parish,[]
braganca,braganca,braganca/braganca/rio-frio-e-milhao,Rio Frio e Milhão,parish,[]
braganca,braganca,braganca/braganca/salsas,Salsas,parish,[]
braganca,braganca,braganca/braganca/samil,Samil,parish,[]
braganca,braganca,braganca/braganca/santa-comba-de-rossas,Santa Comba de Rossas,parish,[]
braganca,braganca,braganca/braganca/sao-juliao-de-palacios-e-deilao,São Julião de Palácios e Deilão,parish,[]
braganca,braganca,braganca/braganca/sao-pedro-de-sarracenos,São Pedro de Sarracenos,parish,[]
braganca,braganca,braganca/braganca/sendas,Sendas,parish,[]
braganca,braganca,braganca/braganca/serapicos,Serapicos,parish,[]
braganca,braganca,braganca/braganca/se-santa-maria-e-meixedo,"Sé, Santa Maria e Meixedo",parish,[]
braganca,braganca,braganca/braganca/sortes,Sortes,parish,[]
braganca,braganca,braganca/braganca/zoio,Zoio,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes,Carrazeda de Ansiães,council,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/amedo-e-zedes,Amedo e Zedes,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/belver-e-mogo-de-malta,Belver e Mogo de Malta,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/carrazeda-de-ansiaes,Carrazeda de Ansiães,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/castanheiro-do-norte-e-ribalonga,Castanheiro do Norte e Ribalonga,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/fonte-longa,Fonte Longa,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/lavandeira-beira-grande-e-selores,"Lavandeira, Beira Grande e Selores",parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/linhares,Linhares,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/marzagao,Marzagão,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/parambos,Parambos,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/pereiros,Pereiros,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/pinhal-do-norte,Pinhal do Norte,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/pombal,Pombal,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/seixo-de-ansiaes,Seixo de Ansiães,parish,[]
braganca,carrazeda-de-ansiaes,braganca/carrazeda-de-ansiaes/vilarinho-da-castanheira,Vilarinho da Castanheira,parish,[]
braganca,freixo-de-espada-a-cinta,braganca/freixo-de-espada-a-cinta,Freixo de Espada à Cinta,council,[]
braganca,freixo-de-espada-a-cinta,braganca/freixo-de-espada-a-cinta/freixo-de-espada-a-cinta-e-mazouco,Freixo de Espada à Cinta e Mazouco,parish,[]
braganca,freixo-de-espada-a-cinta,braganca/freixo-de-espada-a-cinta/lagoaca-e-fornos,Lagoaça e Fornos,parish,[]
braganca,freixo-de-espada-a-cinta,braganca/freixo-de-espada-a-cinta/ligares,Ligares,parish,[]
braganca,freixo-de-espada-a-cinta,braganca/freixo-de-espada-a-cinta/poiares,Poiares,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros,Macedo de Cavaleiros,council,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/ala-e-vilarinho-do-monte,Ala e Vilarinho do Monte,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/amendoeira,Amendoeira,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/arcas,Arcas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/bornes-e-burga,Bornes e Burga,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/carrapatas,Carrapatas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/castelaos-e-vilar-do-monte,Castelãos e Vilar do Monte,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/chacim,Chacim,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/corticos,Cortiços,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/corujas,Corujas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/espadanedo-edroso-murcos-e-soutelo-mourisco,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/ferreira,Ferreira,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/grijo,Grijó,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/lagoa,Lagoa,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/lamalonga,Lamalonga,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/lamas,Lamas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/lombo,Lombo,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/macedo-de-cavaleiros,Macedo de Cavaleiros,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/morais,Morais,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/olmos,Olmos,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/peredo,Peredo,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/podence-e-santa-combinha,Podence e Santa Combinha,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/salselas,Salselas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/sezulfe,Sezulfe,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/talhas,Talhas,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/talhinhas-e-bagueixe,Talhinhas e Bagueixe,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/vale-benfeito,Vale Benfeito,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/vale-da-porca,Vale da Porca,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/vale-de-prados,Vale de Prados,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/vilarinho-de-agrochao,Vilarinho de Agrochão,parish,[]
braganca,macedo-de-cavaleiros,braganca/macedo-de-cavaleiros/vinhas,Vinhas,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro,Miranda do Douro,council,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/constantim-e-cicouro,Constantim e Cicouro,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/duas-igrejas,Duas Igrejas,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/genisio,Genísio,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/ifanes-e-paradela,Ifanes e Paradela,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/malhadas,Malhadas,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/miranda-do-douro,Miranda do Douro,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/palacoulo,Palaçoulo,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/picote,Picote,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/povoa,Póvoa,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/sao-martinho-de-angueira,São Martinho de Angueira,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/sendim-e-atenor,Sendim e Atenor,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/silva-e-aguas-vivas,Silva e Águas Vivas,parish,[]
braganca,miranda-do-douro,braganca/miranda-do-douro/vila-cha-de-braciosa,Vila Chã de Braciosa,parish,[]
braganca,mirandela,braganca/mirandela,Mirandela,council,[]
braganca,mirandela,braganca/mirandela/abambres,Abambres,parish,[]
braganca,mirandela,braganca/mirandela/abreiro,Abreiro,parish,[]
braganca,mirandela,braganca/mirandela/aguieiras,Aguieiras,parish,[]
braganca,mirandela,braganca/mirandela/alvites,Alvites,parish,[]
braganca,mirandela,braganca/mirandela/avantos-e-romeu,Avantos e Romeu,parish,[]
braganca,mirandela,braganca/mirandela/avidagos-navalho-e-pereira,"Avidagos, Navalho e Pereira",parish,[]
braganca,mirandela,braganca/mirandela/barcel-marmelos-e-valverde-da-gestosa,"Barcel, Marmelos e Valverde da Gestosa",parish,[]
braganca,mirandela,braganca/mirandela/bouca,Bouça,parish,[]
braganca,mirandela,braganca/mirandela/cabanelas,Cabanelas,parish,[]
braganca,mirandela,braganca/mirandela/caravelas,Caravelas,parish,[]
braganca,mirandela,braganca/mirandela/carvalhais,Carvalhais,parish,[]
braganca,mirandela,braganca/mirandela/cedaes,Cedães,parish,[]
braganca,mirandela,braganca/mirandela/cobro,Cobro,parish,[]
braganca,mirandela,braganca/mirandela/fradizela,Fradizela,parish,[]
braganca,mirandela,braganca/mirandela/franco-e-vila-boa,Franco e Vila Boa,parish,[]
braganca,mirandela,braganca/mirandela/frechas,Frechas,parish,[]
braganca,mirandela,braganca/mirandela/freixeda-e-vila-verde,Freixeda e Vila Verde,parish,[]
braganca,mirandela,braganca/mirandela/lamas-de-orelhao,Lamas de Orelhão,parish,[]
braganca,mirandela,braganca/mirandela/mascarenhas,Mascarenhas,parish,[]
braganca,mirandela,braganca/mirandela/mirandela,Mirandela,parish,[]
braganca,mirandela,braganca/mirandela/murias,Múrias,parish,[]
braganca,mirandela,braganca/mirandela/passos,Passos,parish,[]
braganca,mirandela,braganca/mirandela/sao-pedro-velho,São Pedro Velho,parish,[]
braganca,mirandela,braganca/mirandela/sao-salvador,São Salvador,parish,[]
braganca,mirandela,braganca/mirandela/sucaes,Suçães,parish,[]
braganca,mirandela,braganca/mirandela/torre-de-dona-chama,Torre de Dona Chama,parish,[]
braganca,mirandela,braganca/mirandela/vale-de-asnes,Vale de Asnes,parish,[]
braganca,mirandela,braganca/mirandela/vale-de-gouvinhas,Vale de Gouvinhas,parish,[]
braganca,mirandela,braganca/mirandela/vale-de-salgueiro,Vale de Salgueiro,parish,[]
braganca,mirandela,braganca/mirandela/vale-de-telhas,Vale de Telhas,parish,[]
braganca,mogadouro,braganca/mogadouro,Mogadouro,council,[]
braganca,mogadouro,braganca/mogadouro/azinhoso,Azinhoso,parish,[]
braganca,mogadouro,braganca/mogadouro/bemposta,Bemposta,parish,[]
braganca,mogadouro,braganca/mogadouro/bruco,Bruçó,parish,[]
braganca,mogadouro,braganca/mogadouro/brunhoso,Brunhoso,parish,[]
braganca,mogadouro,braganca/mogadouro/brunhozinho-castanheira-e-sanhoane,"Brunhozinho, Castanheira e Sanhoane",parish,[]
braganca,mogadouro,braganca/mogadouro/castelo-branco,Castelo Branco,parish,[]
braganca,mogadouro,braganca/mogadouro/castro-vicente,Castro Vicente,parish,[]
braganca,mogadouro,braganca/mogadouro/meirinhos,Meirinhos,parish,[]
braganca,mogadouro,braganca/mogadouro/mogadouro-valverde-vale-de-porco-e-vilar-de-rei,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",parish,[]
braganca,mogadouro,braganca/mogadouro/paradela,Paradela,parish,[]
braganca,mogadouro,braganca/mogadouro/penas-roias,Penas Roias,parish,[]
braganca,mogadouro,braganca/mogadouro/peredo-da-bemposta,Peredo da Bemposta,parish,[]
braganca,mogadouro,braganca/mogadouro/remondes-e-soutelo,Remondes e Soutelo,parish,[]
braganca,mogadouro,braganca/mogadouro/saldanha,Saldanha,parish,[]
braganca,mogadouro,braganca/mogadouro/sao-martinho-do-peso,São Martinho do Peso,parish,[]
braganca,mogadouro,braganca/mogadouro/to,Tó,parish,[]
braganca,mogadouro,braganca/mogadouro/travanca,Travanca,parish,[]
braganca,mogadouro,braganca/mogadouro/urros,Urrós,parish,[]
braganca,mogadouro,braganca/mogadouro/vale-da-madre,Vale da Madre,parish,[]
braganca,mogadouro,braganca/mogadouro/vila-de-ala,Vila de Ala,parish,[]
braganca,mogadouro,braganca/mogadouro/vilarinho-dos-galegos-e-ventozelo,Vilarinho dos Galegos e Ventozelo,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo,Torre de Moncorvo,council,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/acoreira,Açoreira,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/adeganha-e-cardanha,Adeganha e Cardanha,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/cabeca-boa,Cabeça Boa,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/carvicais,Carviçais,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/castedo,Castedo,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/felgar-e-souto-da-velha,Felgar e Souto da Velha,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/felgueiras-e-macores,Felgueiras e Maçores,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/horta-da-vilarica,Horta da Vilariça,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/larinho,Larinho,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/lousa,Lousa,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/mos,Mós,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/torre-de-moncorvo,Torre de Moncorvo,parish,[]
braganca,torre-de-moncorvo,braganca/torre-de-moncorvo/urros-e-peredo-dos-castelhanos,Urros e Peredo dos Castelhanos,parish,[]
braganca,vila-flor,braganca/vila-flor,Vila Flor,council,[]
braganca,vila-flor,braganca/vila-flor/assares-e-lodoes,Assares e Lodões,parish,[]
braganca,vila-flor,braganca/vila-flor/benlhevai,Benlhevai,parish,[]
braganca,vila-flor,braganca/vila-flor/candoso-e-carvalho-de-egas,Candoso e Carvalho de Egas,parish,[]
braganca,vila-flor,braganca/vila-flor/freixiel,Freixiel,parish,[]
braganca,vila-flor,braganca/vila-flor/roios,Roios,parish,[]
braganca,vila-flor,braganca/vila-flor/samoes,Samões,parish,[]
braganca,vila-flor,braganca/vila-flor/sampaio,Sampaio,parish,[]
braganca,vila-flor,braganca/vila-flor/santa-comba-de-vilarica,Santa Comba de Vilariça,parish,[]
braganca,vila-flor,braganca/vila-flor/seixo-de-manhoses,Seixo de Manhoses,parish,[]
braganca,vila-flor,braganca/vila-flor/trindade,Trindade,parish,[]
braganca,vila-flor,braganca/vila-flor/vale-frechoso,Vale Frechoso,parish,[]
braganca,vila-flor,braganca/vila-flor/valtorno-e-mourao,Valtorno e Mourão,parish,[]
braganca,vila-flor,braganca/vila-flor/vila-flor-e-nabo,Vila Flor e Nabo,parish,[]
braganca,vila-flor,braganca/vila-flor/vilas-boas-e-vilarinho-das-azenhas,Vilas Boas e Vilarinho das Azenhas,parish,[]
braganca,vimioso,braganca/vimioso,Vimioso,council,[]
braganca,vimioso,braganca/vimioso/algoso-campo-de-viboras-e-uva,"Algoso, Campo de Víboras e Uva",parish,[]
braganca,vimioso,braganca/vimioso/argozelo,Argozelo,parish,[]
braganca,vimioso,braganca/vimioso/cacarelhos-e-angueira,Caçarelhos e Angueira,parish,[]
braganca,vimioso,braganca/vimioso/carcao,Carção,parish,[]
braganca,vimioso,braganca/vimioso/matela,Matela,parish,[]
braganca,vimioso,braganca/vimioso/pinelo,Pinelo,parish,[]
braganca,vimioso,braganca/vimioso/santulhao,Santulhão,parish,[]
braganca,vimioso,braganca/vimioso/vale-de-frades-e-avelanoso,Vale de Frades e Avelanoso,parish,[]
braganca,vimioso,braganca/vimioso/vilar-seco,Vilar Seco,parish,[]
braganca,vimioso,braganca/vimioso/vimioso,Vimioso,parish,[]
braganca,vinhais,braganca/vinhais,Vinhais,council,[]
braganca,vinhais,braganca/vinhais/agrochao,Agrochão,parish,[]
braganca,vinhais,braganca/vinhais/candedo,Candedo,parish,[]
braganca,vinhais,braganca/vinhais/celas,Celas,parish,[]
braganca,vinhais,braganca/vinhais/curopos-e-vale-de-janeiro,Curopos e Vale de Janeiro,parish,[]
braganca,vinhais,braganca/vinhais/edral,Edral,parish,[]
braganca,vinhais,braganca/vinhais/edrosa,Edrosa,parish,[]
braganca,vinhais,braganca/vinhais/ervedosa,Ervedosa,parish,[]
braganca,vinhais,braganca/vinhais/moimenta-e-montouto,Moimenta e Montouto,parish,[]
braganca,vinhais,braganca/vinhais/nunes-e-ousilhao,Nunes e Ousilhão,parish,[]
braganca,vinhais,braganca/vinhais/paco,Paçó,parish,[]
braganca,vinhais,braganca/vinhais/penhas-juntas,Penhas Juntas,parish,[]
braganca,vinhais,braganca/vinhais/quiras-e-pinheiro-novo,Quirás e Pinheiro Novo,parish,[]
braganca,vinhais,braganca/vinhais/rebordelo,Rebordelo,parish,[]
braganca,vinhais,braganca/vinhais/santalha,Santalha,parish,[]
braganca,vinhais,braganca/vinhais/sobreiro-de-baixo-e-alvaredos,Sobreiro de Baixo e Alvaredos,parish,[]
braganca,vinhais,braganca/vinhais/soeira-fresulfe-e-mofreita,"Soeira, Fresulfe e Mofreita",parish,[]
braganca,vinhais,braganca/vinhais/travanca-e-santa-cruz,Travanca e Santa Cruz,parish,[]
braganca,vinhais,braganca/vinhais/tuizelo,Tuizelo,parish,[]
braganca,vinhais,braganca/vinhais/vale-das-fontes,Vale das Fontes,parish,[]
braganca,vinhais,braganca/vinhais/vila-boa-de-ousilhao,Vila Boa de Ousilhão,parish,[]
braganca,vinhais,braganca/vinhais/vilar-de-lomba-e-sao-jomil,Vilar de Lomba e São Jomil,parish,[]
braganca,vinhais,braganca/vinhais/vilar-de-ossos,Vilar de Ossos,parish,[]
braganca,vinhais,braganca/vinhais/vilar-de-peregrinos,Vilar de Peregrinos,parish,[]
braganca,vinhais,braganca/vinhais/vilar-seco-de-lomba,Vilar Seco de Lomba,parish,[]
braganca,vinhais,braganca/vinhais/vila-verde,Vila Verde,parish,[]
braganca,vinhais,braganca/vinhais/vinhais,Vinhais,parish,[]
castelo-branco,belmonte,castelo-branco/belmonte,Belmonte,council,[]
castelo-branco,belmonte,castelo-branco/belmonte/belmonte-e-colmeal-da-torre,Belmonte e Colmeal da Torre,parish,[]
castelo-branco,belmonte,castelo-branco/belmonte/caria,Caria,parish,[]
castelo-branco,belmonte,castelo-branco/belmonte/inguias,Inguias,parish,[]
castelo-branco,belmonte,castelo-branco/belmonte/macainhas,Maçainhas,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco,Castelo Branco,council,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/alcains,Alcains,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/almaceda,Almaceda,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/benquerencas,Benquerenças,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/castelo-branco,Castelo Branco,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/cebolais-de-cima-e-retaxo,Cebolais de Cima e Retaxo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/escalos-de-baixo-e-mata,Escalos de Baixo e Mata,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/escalos-de-cima-e-lousa,Escalos de Cima e Lousa,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/freixial-e-juncal-do-campo,Freixial e Juncal do Campo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/lardosa,Lardosa,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/lourical-do-campo,Louriçal do Campo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/malpica-do-tejo,Malpica do Tejo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/monforte-da-beira,Monforte da Beira,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/ninho-do-acor-e-sobral-do-campo,Ninho do Açor e Sobral do Campo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/povoa-de-rio-de-moinhos-e-cafede,Póvoa de Rio de Moinhos e Cafede,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/salgueiro-do-campo,Salgueiro do Campo,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/santo-andre-das-tojeiras,Santo André das Tojeiras,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/sao-vicente-da-beira,São Vicente da Beira,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/sarzedas,Sarzedas,parish,[]
castelo-branco,castelo-branco,castelo-branco/castelo-branco/tinalhas,Tinalhas,parish,[]
castelo-branco,covilha,castelo-branco/covilha,Covilhã,council,[]
castelo-branco,covilha,castelo-branco/covilha/aldeia-de-sao-francisco-de-assis,Aldeia de São Francisco de Assis,parish,[]
castelo-branco,covilha,castelo-branco/covilha/barco-e-coutada,Barco e Coutada,parish,[]
castelo-branco,covilha,castelo-branco/covilha/boidobra,Boidobra,parish,[]
castelo-branco,covilha,castelo-branco/covilha/cantar-galo-e-vila-do-carvalho,Cantar-Galo e Vila do Carvalho,parish,[]
castelo-branco,covilha,castelo-branco/covilha/casegas-e-ourondo,Casegas e Ourondo,parish,[]
castelo-branco,covilha,castelo-branco/covilha/cortes-do-meio,Cortes do Meio,parish,[]
castelo-branco,covilha,castelo-branco/covilha/covilha-e-canhoso,Covilhã e Canhoso,parish,[]
castelo-branco,covilha,castelo-branco/covilha/dominguizo,Dominguizo,parish,[]
castelo-branco,covilha,castelo-branco/covilha/erada,Erada,parish,[]
castelo-branco,covilha,castelo-branco/covilha/ferro,Ferro,parish,[]
castelo-branco,covilha,castelo-branco/covilha/orjais,Orjais,parish,[]
castelo-branco,covilha,castelo-branco/covilha/paul,Paul,parish,[]
castelo-branco,covilha,castelo-branco/covilha/peraboa,Peraboa,parish,[]
castelo-branco,covilha,castelo-branco/covilha/peso-e-vales-do-rio,Peso e Vales do Rio,parish,[]
castelo-branco,covilha,castelo-branco/covilha/sao-jorge-da-beira,São Jorge da Beira,parish,[]
castelo-branco,covilha,castelo-branco/covilha/sobral-de-sao-miguel,Sobral de São Miguel,parish,[]
castelo-branco,covilha,castelo-branco/covilha/teixoso-e-sarzedo,Teixoso e Sarzedo,parish,[]
castelo-branco,covilha,castelo-branco/covilha/tortosendo,Tortosendo,parish,[]
castelo-branco,covilha,castelo-branco/covilha/unhais-da-serra,Unhais da Serra,parish,[]
castelo-branco,covilha,castelo-branco/covilha/vale-formoso-e-aldeia-do-souto,Vale Formoso e Aldeia do Souto,parish,[]
castelo-branco,covilha,castelo-branco/covilha/verdelhos,Verdelhos,parish,[]
castelo-branco,fundao,castelo-branco/fundao,Fundão,council,[]
castelo-branco,fundao,castelo-branco/fundao/alcaide,Alcaide,parish,[]
castelo-branco,fundao,castelo-branco/fundao/alcaria,Alcaria,parish,[]
castelo-branco,fundao,castelo-branco/fundao/alcongosta,Alcongosta,parish,[]
castelo-branco,fundao,castelo-branco/fundao/alpedrinha,Alpedrinha,parish,[]
castelo-branco,fundao,castelo-branco/fundao/barroca,Barroca,parish,[]
castelo-branco,fundao,castelo-branco/fundao/bogas-de-cima,Bogas de Cima,parish,[]
castelo-branco,fundao,castelo-branco/fundao/capinha,Capinha,parish,[]
castelo-branco,fundao,castelo-branco/fundao/castelejo,Castelejo,parish,[]
castelo-branco,fundao,castelo-branco/fundao/castelo-novo,Castelo Novo,parish,[]
castelo-branco,fundao,castelo-branco/fundao/enxames,Enxames,parish,[]
castelo-branco,fundao,castelo-branco/fundao/fatela,Fatela,parish,[]
